from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
5975,5975,4,0,14712392,14712440
5975,5975,4,0,14712393,14712405
5975,5975,4,0,14712394,14712406
5975,5975,4,0,14712395,14712450
5975,5975,4,0,14712396,14712441
5975,5975,4,0,14712397,14712442
5975,5975,4,0,14712398,14712443
5975,5975,4,0,14712399,14712444
5975,5975,4,0,14712400,14712445
5975,5975,4,0,14712401,14712446
5975,5975,4,0,14712402,14712407
5975,5975,4,0,14737122,14712196
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5436,2,240,,
6088,5542,2,300,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,0,240,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6113,6478,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,14674567,14673818
613,613,4,0,14674568,14673846
613,613,4,0,14674569,14673813
613,613,4,0,14674570,14673833
613,613,4,0,14674571,14673863
613,613,4,0,14674572,14673872
613,613,4,0,14674573,14673832
613,613,4,0,14674574,14673840
613,613,4,0,14674575,14673857
613,613,4,0,14674576,14673866
613,613,4,0,14674577,14673827
613,613,4,0,14674578,14673841
613,613,4,0,14674579,14673850
613,613,4,0,14674580,14673847
613,613,4,0,14674581,14673844
613,613,4,0,14674582,14673834
613,613,4,0,14674583,14673867
613,613,4,0,14674584,14673860
613,613,4,0,14674585,14673880
613,613,4,0,14674586,14673815
613,613,4,0,14674587,14673851
613,613,4,0,14674588,14673816
613,613,4,0,14674589,14673802
613,613,4,0,14674590,14673861
613,613,4,0,14674591,14673797
613,613,4,0,14674592,14673799
613,613,4,0,14674593,14673798
613,613,4,0,14674594,14673864
613,613,4,0,14674595,14673868
613,613,4,0,14674596,14673814
613,613,4,0,14674597,14673865
613,613,4,0,14674598,14673792
613,613,4,0,14674599,14673839
613,613,4,0,14674600,14673807
613,613,4,0,14674601,14673853
613,613,4,0,14674602,14673882
613,613,4,0,14674603,14673823
613,613,4,0,14674604,14673800
613,613,4,0,14674605,14673884
613,613,4,0,14674606,14673820
613,613,4,0,14674607,14673854
613,613,4,0,14674608,14673878
613,613,4,0,14674609,14673876
613,613,4,0,14674610,14673806
613,613,4,0,14674611,14673822
613,613,4,0,14674612,14673821
613,613,4,0,14674613,14673791
613,613,4,0,14674614,14673856
613,613,4,0,14674615,14673825
613,613,4,0,14674616,14673879
613,613,4,0,14674617,14673830
613,613,4,0,14674618,14673843
613,613,4,0,14674619,14673881
613,613,4,0,14674620,14673837
613,613,4,0,14674621,14673848
613,613,4,0,14674622,14673789
613,613,4,0,14674623,14673883
613,613,4,0,14674624,14673835
613,613,4,0,14674625,14673870
613,613,4,0,14674626,14673859
613,613,4,0,14674627,14673831
613,613,4,0,14674628,14673862
613,613,4,0,14674629,14673852
613,613,4,0,14674630,14673836
613,613,4,0,14674631,14673877
613,613,4,0,14674632,14673809
613,613,4,0,14674633,14673808
613,613,4,0,14674634,14673805
613,613,4,0,14674635,14673795
613,613,4,0,14674636,14673794
613,613,4,0,14674637,14673869
613,613,4,0,14674638,14673790
613,613,4,0,14674639,14673838
613,613,4,0,14674640,14673811
613,613,4,0,14674641,14673812
613,613,4,0,14674642,14673817
613,613,4,0,14674643,14673828
613,613,4,0,14674644,14673801
613,613,4,0,14674645,14673874
613,613,4,0,14674646,14673842
613,613,4,0,14674647,14673855
613,613,4,0,14674648,14673796
613,613,4,0,14674649,14673875
613,613,4,0,14674650,14673873
613,613,4,0,14674651,14673810
613,613,4,0,14674652,14673829
613,613,4,0,14674653,14673824
613,613,4,0,14674654,14673871
613,613,4,0,14674655,14673793
613,613,4,0,14674656,14673858
613,613,4,0,14674657,14673804
613,613,4,0,14674658,14673803
613,613,4,0,14674659,14673845
613,613,4,0,14674660,14673826
613,613,4,0,14674661,14673849
613,613,4,0,14674662,14673819
613,613,4,0,14674663,14673885
613,613,4,0,14674664,14673886
613,613,4,0,14674665,14673887
613,613,4,0,14674666,14673888
613,613,4,0,14674667,14673889
613,613,4,0,14674668,14673890
613,613,4,0,14674669,14673891
613,613,4,0,14674774,14674088
613,613,4,0,14674775,14674058
613,613,4,0,14674776,14674063
613,613,4,0,14674777,14674075
613,613,4,0,14674778,14674095
613,613,4,0,14674779,14674041
613,613,4,0,14674780,14674042
613,613,4,0,14674781,14674009
613,613,4,0,14674782,14674048
613,613,4,0,14674783,14674094
613,613,4,0,14674784,14674085
613,613,4,0,14674785,14674050
613,613,4,0,14674786,14674047
613,613,4,0,14674787,14674019
613,613,4,0,14674788,14674000
613,613,4,0,14674789,14674053
613,613,4,0,14674790,14674064
613,613,4,0,14674791,14674006
613,613,4,0,14674792,14674044
613,613,4,0,14674793,14674039
613,613,4,0,14674794,14674067
613,613,4,0,14674795,14674065
613,613,4,0,14674796,14674076
613,613,4,0,14674797,14674031
613,613,4,0,14674798,14674054
613,613,4,0,14674799,14674007
613,613,4,0,14674800,14674061
613,613,4,0,14674802,14674074
613,613,4,0,14674803,14674070
613,613,4,0,14674804,14674092
613,613,4,0,14674805,14674086
613,613,4,0,14674806,14674081
613,613,4,0,14674807,14674079
613,613,4,0,14674808,14674087
613,613,4,0,14674809,14674082
613,613,4,0,14674811,14674073
613,613,4,0,14674812,14674010
613,613,4,0,14674813,14674013
613,613,4,0,14674814,14674014
613,613,4,0,14674815,14674091
613,613,4,0,14674816,14674016
613,613,4,0,14674817,14674030
613,613,4,0,14674818,14674051
613,613,4,0,14674819,14674066
613,613,4,0,14674820,14674026
613,613,4,0,14674821,14674027
613,613,4,0,14674822,14674084
613,613,4,0,14674823,14674052
613,613,4,0,14674824,14674038
613,613,4,0,14674825,14674021
613,613,4,0,14674826,14674022
613,613,4,0,14674827,14674023
613,613,4,0,14674828,14674049
613,613,4,0,14674829,14674046
613,613,4,0,14674830,14674003
613,613,4,0,14674831,14674004
613,613,4,0,14674832,14674028
613,613,4,0,14674833,14674029
613,613,4,0,14674834,14674055
613,613,4,0,14674835,14674072
613,613,4,0,14674836,14674069
613,613,4,0,14674837,14674093
613,613,4,0,14674838,14674062
613,613,4,0,14674839,14674036
613,613,4,0,14674840,14674077
613,613,4,0,14674842,14674090
613,613,4,0,14674843,14674020
613,613,4,0,14674844,14674033
613,613,4,0,14674845,14674034
613,613,4,0,14674846,14674057
613,613,4,0,14674847,14674071
613,613,4,0,14674848,14674060
613,613,4,0,14674849,14674040
613,613,4,0,14674850,14674078
613,613,4,0,14674851,14674032
613,613,4,0,14674852,14674059
613,613,4,0,14674853,14674043
613,613,4,0,14674854,14674096
613,613,4,0,14674856,14674089
613,613,4,0,14674857,14674002
613,613,4,0,14674858,14674005
613,613,4,0,14674859,14674008
613,613,4,0,14674860,14674012
613,613,4,0,14674861,14674017
613,613,4,0,14674862,14674011
613,613,4,0,14674863,14674018
613,613,4,0,14674864,14674045
613,613,4,0,14674865,14674068
613,613,4,0,14674867,14674024
613,613,4,0,14674868,14674015
613,613,4,0,14674869,14674001
613,613,4,0,14674870,14674056
613,613,4,0,14674871,14674097
613,613,4,0,14674872,14674098
613,613,4,0,14674873,14674099
613,613,4,0,14674874,14674100
613,613,4,0,14674875,14674101
613,613,4,0,14674876,14674102
613,613,4,0,14674878,14674104
613,613,4,0,14736990,14736609
613,613,4,0,14736991,14736610
613,613,4,0,14736992,14736611
613,613,4,0,14736993,14736612
613,613,4,0,14736994,14736613
613,613,4,0,14736995,14736614
613,613,4,0,14736996,14736615
613,613,4,0,14736997,14736616
613,613,4,0,14736998,14736617
613,613,4,0,14736999,14736618
613,613,4,0,14737000,14736619
613,613,4,0,14737001,14736620
613,613,4,0,14737002,14736621
613,613,4,0,14737003,14736622
613,613,4,0,14737004,14736623
613,613,4,0,14737005,14736624
613,613,4,0,14737006,14736625
613,613,4,0,14737007,14736626
613,613,4,0,14737008,14736627
613,613,4,0,14737009,14736628
613,613,4,0,14737010,14736629
613,613,4,0,14737011,14736630
613,613,4,0,14737012,14736631
613,613,4,0,14737013,14736632
613,613,4,0,14737014,14736633
613,613,4,0,14737015,14736634
613,613,4,0,14737016,14736635
613,613,4,0,14737017,14736636
613,613,4,0,14737018,14736637
613,613,4,0,14737019,14736638
613,613,4,0,14737020,14736639
613,613,4,0,14737021,14736640
613,613,4,0,14737022,14736641
613,613,4,0,14737023,14736642
613,613,4,0,14737024,14736643
613,613,4,0,14737025,14736644
613,613,4,0,14737026,14736645
613,613,4,0,14737027,14736646
613,613,4,0,14737028,14736647
613,613,4,0,14737029,14736648
613,613,4,0,14737030,14736649
613,613,4,0,14737031,14736650
613,613,4,0,14737032,14736651
613,613,4,0,14737033,14736652
613,613,4,0,14737034,14736653
613,613,4,0,14737035,14736654
613,613,4,0,14737036,14736655
613,613,4,0,14737037,14736656
613,613,4,0,14737038,14736657
613,613,4,0,14737039,14736658
613,613,4,0,14737040,14736659
613,613,4,0,14737041,14736660
613,613,4,0,14737042,14736661
613,613,4,0,14737043,14736662
613,613,4,0,14737044,14736663
613,613,4,0,14737045,14736664
613,613,4,0,14737046,14736665
613,613,4,0,14737047,14736666
613,613,4,0,14737048,14736667
613,613,4,0,14737049,14736668
613,613,4,0,14737050,14736669
613,613,4,0,14737051,14736670
613,613,4,0,14737052,14736671
613,613,4,0,14737053,14736672
613,613,4,0,14737054,14736673
613,613,4,0,14737055,14736674
613,613,4,0,14737056,14736675
613,613,4,0,14737057,14736676
613,613,4,0,14737058,14736677
613,613,4,0,14737059,14736678
613,613,4,0,14737060,14736679
613,613,4,0,14737061,14736680
613,613,4,0,14737062,14736681
613,613,4,0,14737063,14736682
613,613,4,0,14737064,14736683
613,613,4,0,14737065,14736684
613,613,4,0,14737066,14736685
613,613,4,0,14737067,14736686
613,613,4,0,14737068,14736687
613,613,4,0,14737069,14736688
613,613,4,0,14737070,14736689
613,613,4,0,14737071,14736690
613,613,4,0,14737072,14736691
613,613,4,0,14737073,14736692
613,613,4,0,14737074,14736693
613,613,4,0,14737075,14736694
613,613,4,0,14737076,14736695
613,613,4,0,14737077,14736696
613,613,4,0,14737078,14736697
613,613,4,0,14737079,14736698
613,613,4,0,14737080,14736699
613,613,4,0,14737081,14736700
613,613,4,0,14737082,14736701
613,613,4,0,14737083,14736702
613,613,4,0,14737084,14736703
613,613,4,0,14737085,14736704
613,613,4,0,14737086,14736705
613,613,4,0,14737087,14736706
613,613,4,0,14737088,14736707
613,613,4,0,14737089,14736708
613,613,4,0,14737090,14736709
613,613,4,0,14737091,14736710
613,613,4,0,14737092,14736711
613,613,4,0,14737093,14736712
613,613,4,0,14737094,14736713
613,613,4,0,14737095,14736714
613,613,4,0,14737096,14736715
613,613,4,0,14737098,14736717
613,613,4,0,14737099,14736718
613,613,4,0,14737101,14736720
613,613,4,0,14737102,14736721
613,613,4,0,14737103,14736722
613,613,4,0,14737105,14736724
613,613,4,0,14737106,14736725
613,613,4,0,14737107,14736726
613,613,4,0,14737108,14736727
613,613,4,0,14737109,14736728
613,613,4,0,14737110,14736729
613,613,4,0,14737111,14736730
613,613,4,0,14737112,14736731
613,613,4,0,14737113,14736732
613,613,4,0,14737114,14736733
613,613,4,0,14737115,14736734
613,613,4,0,14737116,14736735
613,613,4,0,14737117,14736736
613,613,4,0,14741802,14741800
6132,12395,2,420,,
6132,9062,2,360,,
6133,12395,2,300,,
6133,6095,2,300,,
6133,9062,0,240,,
6139,11704,2,300,,
6139,13013,2,300,,
6139,5436,0,240,,
6139,5542,0,240,,
6139,5543,0,240,,
6139,6088,0,240,,
6139,6139,0,240,,
6139,6174,0,240,,
6139,6195,2,300,,
6139,8854,0,240,,
6146,6146,0,240,,
6146,6222,0,240,,
6146,6223,0,240,,
6146,8488,2,300,,
6148,6148,0,240,,
6148,6220,0,240,,
6153,6280,0,240,,
6154,6214,0,240,,
616,1487,2,480,,
6166,6166,2,180,,
6167,6343,0,240,,
6167,6354,2,300,,
6172,6172,0,240,,
6172,6197,2,300,,
6172,6357,0,240,,
6173,5542,2,420,,
6173,5543,2,300,,
6173,6174,2,300,,
6173,6195,2,300,,
6173,6340,2,300,,
6173,6357,2,300,,
6173,8854,2,360,,
6174,11704,2,300,,
6174,13013,2,360,,
6174,5436,0,240,,
6174,5542,0,240,,
6174,5543,2,360,,
6174,6088,2,360,,
6174,6139,0,240,,
6174,6174,0,240,,
6174,6195,2,300,,
6174,6340,2,300,,
6174,8854,0,240,,
6175,10437,0,240,,
6194,10437,0,240,,
6194,6175,0,240,,
6194,6466,0,240,,
6195,5542,2,360,,
6195,5543,2,300,,
6195,6088,0,240,,
6195,6139,2,360,,
6195,6174,2,420,,
6195,6195,0,240,,
6195,6340,2,300,,
6195,8854,2,360,,
6198,6198,0,240,,
62,397,0,240,,
6204,6164,0,240,,
6204,6204,0,240,,
6214,6154,0,240,,
6214,6214,0,240,,
6215,6153,0,240,,
6215,6215,0,240,,
6215,6280,0,240,,
6217,6151,0,240,,
6217,6217,0,240,,
6217,6373,2,300,,
6219,6149,0,240,,
6220,6220,0,240,,
6222,6223,0,240,,
6230,6230,0,240,,
6230,6351,0,240,,
6247,6247,0,240,,
6247,6312,0,240,,
6255,6255,0,240,,
6256,6303,0,240,,
627,11282,2,360,,
627,11354,2,300,,
627,12586,2,360,,
627,160,0,240,,
628,4494,2,360,,
628,628,4,0,14678870,14678944
628,628,4,0,14678871,14678945
628,628,4,0,14678872,14678946
628,628,4,0,14678873,14678947
628,628,4,0,14678874,14678948
628,628,4,0,14678875,14678949
628,628,4,0,14678876,14678950
628,628,4,0,14678877,14678951
628,628,4,0,14678878,14678952
628,628,4,0,14678879,14678953
628,628,4,0,14678880,14678954
628,628,4,0,14678881,14678955
628,628,4,0,14678882,14678956
628,628,4,0,14678883,14678957
628,628,4,0,14678884,14678958
628,628,4,0,14678885,14678959
628,628,4,0,14678886,14678960
628,628,4,0,14678887,14678961
628,628,4,0,14678888,14678962
628,628,4,0,14678889,14678963
628,628,4,0,14678890,14678964
628,628,4,0,14678891,14678965
628,628,4,0,14678892,14678966
628,628,4,0,14678893,14678967
628,628,4,0,14678894,14678968
628,628,4,0,14678895,14678969
628,628,4,0,14678896,14678970
628,628,4,0,14678897,14678971
628,628,4,0,14678898,14678972
628,628,4,0,14678899,14678973
628,628,4,0,14678900,14678974
628,628,4,0,14678901,14678975
628,628,4,0,14678902,14678976
628,628,4,0,14678903,14678977
628,628,4,0,14678904,14678978
628,628,4,0,14678905,14678979
628,628,4,0,14678906,14678980
628,628,4,0,14678907,14678981
628,628,4,0,14678908,14678982
628,628,4,0,14678909,14678983
628,628,4,0,14678910,14678984
628,628,4,0,14678911,14678985
628,628,4,0,14678912,14678986
628,628,4,0,14678913,14678987
628,628,4,0,14678914,14678988
628,628,4,0,14678915,14678989
628,628,4,0,14678916,14678990
628,628,4,0,14678917,14678991
628,628,4,0,14678918,14678992
628,628,4,0,14678919,14678993
628,628,4,0,14678920,14678994
628,628,4,0,14678921,14678995
628,628,4,0,14678922,14678996
628,628,4,0,14678923,14678997
628,628,4,0,14678924,14678998
628,628,4,0,14678925,14678999
628,628,4,0,14678926,14679000
628,628,4,0,14678927,14679001
628,628,4,0,14678928,14679002
628,628,4,0,14678929,14679003
628,628,4,0,14678930,14679004
628,628,4,0,14678931,14679005
628,628,4,0,14678931,14679018
628,628,4,0,14678932,14679006
628,628,4,0,14678932,14679019
628,628,4,0,14678933,14679007
628,628,4,0,14678933,14679020
628,628,4,0,14678934,14679008
628,628,4,0,14678934,14679021
628,628,4,0,14678935,14679009
628,628,4,0,14678935,14679022
628,628,4,0,14678936,14679010
628,628,4,0,14678936,14679023
628,628,4,0,14678937,14679011
628,628,4,0,14678937,14679024
628,628,4,0,14678938,14679012
628,628,4,0,14678938,14679025
628,628,4,0,14678939,14679013
628,628,4,0,14678939,14679026
628,628,4,0,14678940,14679014
628,628,4,0,14678940,14679027
628,628,4,0,14678941,14679015
628,628,4,0,14678941,14679028
628,628,4,0,14678942,14679016
628,628,4,0,14678942,14679029
628,628,4,0,14678943,14679017
628,628,4,0,14678943,14679030
628,628,4,0,14679031,14679104
628,628,4,0,14679032,14679105
628,628,4,0,14679033,14679106
628,628,4,0,14679034,14679107
628,628,4,0,14679035,14679108
628,628,4,0,14679036,14679109
628,628,4,0,14679037,14679110
628,628,4,0,14679038,14679111
628,628,4,0,14679039,14679112
628,628,4,0,14679040,14679113
628,628,4,0,14679041,14679114
628,628,4,0,14679042,14679115
628,628,4,0,14679043,14679116
628,628,4,0,14679044,14679117
628,628,4,0,14679045,14679118
628,628,4,0,14679046,14679119
628,628,4,0,14679047,14679120
628,628,4,0,14679048,14679121
628,628,4,0,14679049,14679122
628,628,4,0,14679050,14679123
628,628,4,0,14679051,14679124
628,628,4,0,14679052,14679125
628,628,4,0,14679053,14679126
628,628,4,0,14679054,14679127
628,628,4,0,14679055,14679128
628,628,4,0,14679056,14679129
628,628,4,0,14679057,14679130
628,628,4,0,14679058,14679131
628,628,4,0,14679059,14679132
628,628,4,0,14679060,14679133
628,628,4,0,14679061,14679134
628,628,4,0,14679062,14679135
628,628,4,0,14679063,14679136
628,628,4,0,14679064,14679137
628,628,4,0,14679065,14679138
628,628,4,0,14679066,14679139
628,628,4,0,14679067,14679140
628,628,4,0,14679068,14679141
628,628,4,0,14679069,14679142
628,628,4,0,14679070,14679143
628,628,4,0,14679071,14679144
628,628,4,0,14679072,14679145
628,628,4,0,14679073,14679146
628,628,4,0,14679074,14679147
628,628,4,0,14679075,14679148
628,628,4,0,14679076,14679149
628,628,4,0,14679077,14679150
628,628,4,0,14679078,14679151
628,628,4,0,14679079,14679152
628,628,4,0,14679080,14679153
628,628,4,0,14679081,14679154
628,628,4,0,14679082,14679155
628,628,4,0,14679083,14679156
628,628,4,0,14679084,14679157
628,628,4,0,14679085,14679158
628,628,4,0,14679086,14679159
628,628,4,0,14679087,14679160
628,628,4,0,14679088,14679161
628,628,4,0,14679089,14679162
628,628,4,0,14679090,14679163
628,628,4,0,14679091,14679164
628,628,4,0,14679092,14679165
628,628,4,0,14679093,14679166
628,628,4,0,14679094,14679167
628,628,4,0,14679095,14679168
628,628,4,0,14679096,14679169
628,628,4,0,14679097,14679170
628,628,4,0,14679098,14679171
628,628,4,0,14679099,14679172
628,628,4,0,14679100,14679173
628,628,4,0,14679101,14679174
628,628,4,0,14679102,14679175
628,628,4,0,14679103,14679176
628,628,4,0,14679177,14679250
628,628,4,0,14679178,14679251
628,628,4,0,14679179,14679252
628,628,4,0,14679180,14679253
628,628,4,0,14679181,14679254
628,628,4,0,14679182,14679255
628,628,4,0,14679183,14679256
628,628,4,0,14679184,14679257
628,628,4,0,14679185,14679258
628,628,4,0,14679186,14679259
628,628,4,0,14679187,14679260
628,628,4,0,14679188,14679261
628,628,4,0,14679189,14679262
628,628,4,0,14679190,14679263
628,628,4,0,14679191,14679264
628,628,4,0,14679192,14679265
628,628,4,0,14679193,14679266
628,628,4,0,14679194,14679267
628,628,4,0,14679195,14679268
628,628,4,0,14679196,14679269
628,628,4,0,14679197,14679270
628,628,4,0,14679198,14679271
628,628,4,0,14679199,14679272
628,628,4,0,14679200,14679273
628,628,4,0,14679201,14679274
628,628,4,0,14679202,14679275
628,628,4,0,14679203,14679276
628,628,4,0,14679204,14679277
628,628,4,0,14679205,14679278
628,628,4,0,14679206,14679279
628,628,4,0,14679207,14679280
628,628,4,0,14679208,14679281
628,628,4,0,14679209,14679282
628,628,4,0,14679210,14679283
628,628,4,0,14679211,14679284
628,628,4,0,14679212,14679285
628,628,4,0,14679213,14679286
628,628,4,0,14679214,14679287
628,628,4,0,14679215,14679288
628,628,4,0,14679216,14679289
628,628,4,0,14679217,14679290
628,628,4,0,14679218,14679291
628,628,4,0,14679219,14679292
628,628,4,0,14679220,14679293
628,628,4,0,14679221,14679294
628,628,4,0,14679222,14679295
628,628,4,0,14679223,14679296
628,628,4,0,14679224,14679297
628,628,4,0,14679225,14679298
628,628,4,0,14679226,14679299
628,628,4,0,14679227,14679300
628,628,4,0,14679228,14679301
628,628,4,0,14679229,14679302
628,628,4,0,14679230,14679303
628,628,4,0,14679231,14679304
628,628,4,0,14679232,14679305
628,628,4,0,14679233,14679306
628,628,4,0,14679234,14679307
628,628,4,0,14679235,14679308
628,628,4,0,14679236,14679309
628,628,4,0,14679237,14679310
628,628,4,0,14679238,14679311
628,628,4,0,14679239,14679312
628,628,4,0,14679240,14679313
628,628,4,0,14679241,14679314
628,628,4,0,14679242,14679315
628,628,4,0,14679243,14679316
628,628,4,0,14679244,14679317
628,628,4,0,14679245,14679318
628,628,4,0,14679246,14679319
628,628,4,0,14679247,14679320
628,628,4,0,14679248,14679321
628,628,4,0,14679249,14679322
6280,6153,0,240,,
6280,6215,2,300,,
6280,6280,4,0,14714283,14714376
6280,6280,4,0,14714284,14714377
6280,6280,4,0,14714285,14714378
6280,6280,4,0,14714286,14714379
6280,6280,4,0,14714287,14714380
